17,0,-1,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0
0,35,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,36,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,35,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,27,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,37,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,36,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,36,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,-1,11,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
0,-1,-1,-1,0,-1,-1,-1,0,0,25,-1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,25,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,45,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,48,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,29,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,34,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,-1,24,0,-1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,51,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,31,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,35,0,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,0,36,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,31,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,33,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,18,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,0,0,26,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,35,0,-1,0,-1,-1,-1,0,0,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,40,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,18,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,0,29,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,45,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,38,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,0,14,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,11,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,24,0,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,27,0,0,0,-1,-1,-1,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,40,-1,-1,-1,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,42,-1,-1,-1,0,-1,0
0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,34,0,-1,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,40,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,43,0
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
